[2026-02-10T20:32:30.305+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-02-10T20:32:46.429+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143613356277.parquet -> /tmp/minio_downloads/transactions_143613356277.parquet
[2026-02-10T20:32:46.443+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143613540960.parquet -> /tmp/minio_downloads/transactions_143613540960.parquet
[2026-02-10T20:32:46.456+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143613708066.parquet -> /tmp/minio_downloads/transactions_143613708066.parquet
[2026-02-10T20:32:46.470+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143617184596.parquet -> /tmp/minio_downloads/transactions_143617184596.parquet
[2026-02-10T20:32:46.484+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143617325153.parquet -> /tmp/minio_downloads/transactions_143617325153.parquet
[2026-02-10T20:32:46.497+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143617443643.parquet -> /tmp/minio_downloads/transactions_143617443643.parquet
[2026-02-10T20:32:46.513+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143618449353.parquet -> /tmp/minio_downloads/transactions_143618449353.parquet
[2026-02-10T20:32:46.527+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143618620546.parquet -> /tmp/minio_downloads/transactions_143618620546.parquet
[2026-02-10T20:32:46.541+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143618806240.parquet -> /tmp/minio_downloads/transactions_143618806240.parquet
[2026-02-10T20:32:46.555+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143618981443.parquet -> /tmp/minio_downloads/transactions_143618981443.parquet
[2026-02-10T20:32:46.569+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143623773874.parquet -> /tmp/minio_downloads/transactions_143623773874.parquet
[2026-02-10T20:32:46.586+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143623939846.parquet -> /tmp/minio_downloads/transactions_143623939846.parquet
[2026-02-10T20:32:46.602+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143624089406.parquet -> /tmp/minio_downloads/transactions_143624089406.parquet
[2026-02-10T20:32:46.617+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143624776483.parquet -> /tmp/minio_downloads/transactions_143624776483.parquet
[2026-02-10T20:32:46.632+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143624955159.parquet -> /tmp/minio_downloads/transactions_143624955159.parquet
[2026-02-10T20:32:46.647+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143625273311.parquet -> /tmp/minio_downloads/transactions_143625273311.parquet
[2026-02-10T20:32:46.664+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143629794618.parquet -> /tmp/minio_downloads/transactions_143629794618.parquet
[2026-02-10T20:32:46.681+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143629928164.parquet -> /tmp/minio_downloads/transactions_143629928164.parquet
[2026-02-10T20:32:46.697+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143630064772.parquet -> /tmp/minio_downloads/transactions_143630064772.parquet
[2026-02-10T20:32:46.715+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143630737415.parquet -> /tmp/minio_downloads/transactions_143630737415.parquet
[2026-02-10T20:32:46.731+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143630881178.parquet -> /tmp/minio_downloads/transactions_143630881178.parquet
[2026-02-10T20:32:46.750+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143631020367.parquet -> /tmp/minio_downloads/transactions_143631020367.parquet
[2026-02-10T20:32:46.773+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143635246432.parquet -> /tmp/minio_downloads/transactions_143635246432.parquet
[2026-02-10T20:32:46.792+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143635397982.parquet -> /tmp/minio_downloads/transactions_143635397982.parquet
[2026-02-10T20:32:46.811+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143635556403.parquet -> /tmp/minio_downloads/transactions_143635556403.parquet
[2026-02-10T20:32:46.828+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143635708018.parquet -> /tmp/minio_downloads/transactions_143635708018.parquet
[2026-02-10T20:32:46.845+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143636489988.parquet -> /tmp/minio_downloads/transactions_143636489988.parquet
[2026-02-10T20:32:46.862+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143636628731.parquet -> /tmp/minio_downloads/transactions_143636628731.parquet
[2026-02-10T20:32:46.880+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143636747943.parquet -> /tmp/minio_downloads/transactions_143636747943.parquet
[2026-02-10T20:32:46.903+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143641023066.parquet -> /tmp/minio_downloads/transactions_143641023066.parquet
[2026-02-10T20:32:46.932+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143641153173.parquet -> /tmp/minio_downloads/transactions_143641153173.parquet
[2026-02-10T20:32:46.966+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143641344423.parquet -> /tmp/minio_downloads/transactions_143641344423.parquet
[2026-02-10T20:32:46.997+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143642180955.parquet -> /tmp/minio_downloads/transactions_143642180955.parquet
[2026-02-10T20:32:47.028+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143642321739.parquet -> /tmp/minio_downloads/transactions_143642321739.parquet
[2026-02-10T20:32:47.070+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143642443574.parquet -> /tmp/minio_downloads/transactions_143642443574.parquet
[2026-02-10T20:32:47.114+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143647160455.parquet -> /tmp/minio_downloads/transactions_143647160455.parquet
[2026-02-10T20:32:47.155+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143647311592.parquet -> /tmp/minio_downloads/transactions_143647311592.parquet
[2026-02-10T20:32:47.209+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143647446681.parquet -> /tmp/minio_downloads/transactions_143647446681.parquet
[2026-02-10T20:32:47.234+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143648245760.parquet -> /tmp/minio_downloads/transactions_143648245760.parquet
[2026-02-10T20:32:47.257+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143648402181.parquet -> /tmp/minio_downloads/transactions_143648402181.parquet
[2026-02-10T20:32:47.278+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143648530950.parquet -> /tmp/minio_downloads/transactions_143648530950.parquet
[2026-02-10T20:32:47.310+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143648674730.parquet -> /tmp/minio_downloads/transactions_143648674730.parquet
[2026-02-10T20:32:47.332+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143653438073.parquet -> /tmp/minio_downloads/transactions_143653438073.parquet
[2026-02-10T20:32:47.354+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143653571758.parquet -> /tmp/minio_downloads/transactions_143653571758.parquet
[2026-02-10T20:32:47.373+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143653696231.parquet -> /tmp/minio_downloads/transactions_143653696231.parquet
[2026-02-10T20:32:47.397+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143654399247.parquet -> /tmp/minio_downloads/transactions_143654399247.parquet
[2026-02-10T20:32:47.421+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143654517034.parquet -> /tmp/minio_downloads/transactions_143654517034.parquet
[2026-02-10T20:32:47.447+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143654620640.parquet -> /tmp/minio_downloads/transactions_143654620640.parquet
[2026-02-10T20:32:47.471+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143657759432.parquet -> /tmp/minio_downloads/transactions_143657759432.parquet
[2026-02-10T20:32:47.503+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143657865483.parquet -> /tmp/minio_downloads/transactions_143657865483.parquet
[2026-02-10T20:32:47.530+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143657958553.parquet -> /tmp/minio_downloads/transactions_143657958553.parquet
[2026-02-10T20:32:47.597+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143658334302.parquet -> /tmp/minio_downloads/transactions_143658334302.parquet
[2026-02-10T20:32:47.642+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143658438583.parquet -> /tmp/minio_downloads/transactions_143658438583.parquet
[2026-02-10T20:32:47.677+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143658533529.parquet -> /tmp/minio_downloads/transactions_143658533529.parquet
[2026-02-10T20:32:47.701+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143701352066.parquet -> /tmp/minio_downloads/transactions_143701352066.parquet
[2026-02-10T20:32:47.724+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143701457805.parquet -> /tmp/minio_downloads/transactions_143701457805.parquet
[2026-02-10T20:32:47.748+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143701570499.parquet -> /tmp/minio_downloads/transactions_143701570499.parquet
[2026-02-10T20:32:47.770+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143701678949.parquet -> /tmp/minio_downloads/transactions_143701678949.parquet
[2026-02-10T20:32:47.791+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143702021595.parquet -> /tmp/minio_downloads/transactions_143702021595.parquet
[2026-02-10T20:32:47.817+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143702131031.parquet -> /tmp/minio_downloads/transactions_143702131031.parquet
[2026-02-10T20:32:47.838+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143702233908.parquet -> /tmp/minio_downloads/transactions_143702233908.parquet
[2026-02-10T20:32:47.860+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143704812794.parquet -> /tmp/minio_downloads/transactions_143704812794.parquet
[2026-02-10T20:32:47.881+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143704925433.parquet -> /tmp/minio_downloads/transactions_143704925433.parquet
[2026-02-10T20:32:47.903+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143705040846.parquet -> /tmp/minio_downloads/transactions_143705040846.parquet
[2026-02-10T20:32:47.933+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143705180758.parquet -> /tmp/minio_downloads/transactions_143705180758.parquet
[2026-02-10T20:32:47.960+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143705418459.parquet -> /tmp/minio_downloads/transactions_143705418459.parquet
[2026-02-10T20:32:47.992+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143705535950.parquet -> /tmp/minio_downloads/transactions_143705535950.parquet
[2026-02-10T20:32:48.020+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143705854458.parquet -> /tmp/minio_downloads/transactions_143705854458.parquet
[2026-02-10T20:32:48.047+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143705983459.parquet -> /tmp/minio_downloads/transactions_143705983459.parquet
[2026-02-10T20:32:48.074+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706099054.parquet -> /tmp/minio_downloads/transactions_143706099054.parquet
[2026-02-10T20:32:48.103+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706225989.parquet -> /tmp/minio_downloads/transactions_143706225989.parquet
[2026-02-10T20:32:48.148+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706353685.parquet -> /tmp/minio_downloads/transactions_143706353685.parquet
[2026-02-10T20:32:48.188+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706465235.parquet -> /tmp/minio_downloads/transactions_143706465235.parquet
[2026-02-10T20:32:48.216+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706582579.parquet -> /tmp/minio_downloads/transactions_143706582579.parquet
[2026-02-10T20:32:48.268+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706890432.parquet -> /tmp/minio_downloads/transactions_143706890432.parquet
[2026-02-10T20:32:48.304+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143706995574.parquet -> /tmp/minio_downloads/transactions_143706995574.parquet
[2026-02-10T20:32:48.339+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143707182501.parquet -> /tmp/minio_downloads/transactions_143707182501.parquet
[2026-02-10T20:32:48.359+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143707304395.parquet -> /tmp/minio_downloads/transactions_143707304395.parquet
[2026-02-10T20:32:48.382+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143707433627.parquet -> /tmp/minio_downloads/transactions_143707433627.parquet
[2026-02-10T20:32:48.401+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143707541426.parquet -> /tmp/minio_downloads/transactions_143707541426.parquet
[2026-02-10T20:32:48.417+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143707850489.parquet -> /tmp/minio_downloads/transactions_143707850489.parquet
[2026-02-10T20:32:48.436+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143707956700.parquet -> /tmp/minio_downloads/transactions_143707956700.parquet
[2026-02-10T20:32:48.455+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708063800.parquet -> /tmp/minio_downloads/transactions_143708063800.parquet
[2026-02-10T20:32:48.485+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708167560.parquet -> /tmp/minio_downloads/transactions_143708167560.parquet
[2026-02-10T20:32:48.518+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708276287.parquet -> /tmp/minio_downloads/transactions_143708276287.parquet
[2026-02-10T20:32:48.546+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708390764.parquet -> /tmp/minio_downloads/transactions_143708390764.parquet
[2026-02-10T20:32:48.572+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708727991.parquet -> /tmp/minio_downloads/transactions_143708727991.parquet
[2026-02-10T20:32:48.592+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708848217.parquet -> /tmp/minio_downloads/transactions_143708848217.parquet
[2026-02-10T20:32:48.615+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143708955523.parquet -> /tmp/minio_downloads/transactions_143708955523.parquet
[2026-02-10T20:32:48.630+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709070795.parquet -> /tmp/minio_downloads/transactions_143709070795.parquet
[2026-02-10T20:32:48.648+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709169799.parquet -> /tmp/minio_downloads/transactions_143709169799.parquet
[2026-02-10T20:32:48.673+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709273390.parquet -> /tmp/minio_downloads/transactions_143709273390.parquet
[2026-02-10T20:32:48.702+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709386796.parquet -> /tmp/minio_downloads/transactions_143709386796.parquet
[2026-02-10T20:32:48.735+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709700039.parquet -> /tmp/minio_downloads/transactions_143709700039.parquet
[2026-02-10T20:32:48.785+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709850105.parquet -> /tmp/minio_downloads/transactions_143709850105.parquet
[2026-02-10T20:32:48.820+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143709961351.parquet -> /tmp/minio_downloads/transactions_143709961351.parquet
[2026-02-10T20:32:48.846+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143710066714.parquet -> /tmp/minio_downloads/transactions_143710066714.parquet
[2026-02-10T20:32:48.873+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143710176877.parquet -> /tmp/minio_downloads/transactions_143710176877.parquet
[2026-02-10T20:32:48.897+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143710289685.parquet -> /tmp/minio_downloads/transactions_143710289685.parquet
[2026-02-10T20:32:48.923+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143710603674.parquet -> /tmp/minio_downloads/transactions_143710603674.parquet
[2026-02-10T20:32:48.949+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143710904914.parquet -> /tmp/minio_downloads/transactions_143710904914.parquet
[2026-02-10T20:32:48.972+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711013318.parquet -> /tmp/minio_downloads/transactions_143711013318.parquet
[2026-02-10T20:32:48.997+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711118428.parquet -> /tmp/minio_downloads/transactions_143711118428.parquet
[2026-02-10T20:32:49.019+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711231567.parquet -> /tmp/minio_downloads/transactions_143711231567.parquet
[2026-02-10T20:32:49.044+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711339035.parquet -> /tmp/minio_downloads/transactions_143711339035.parquet
[2026-02-10T20:32:49.085+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711476817.parquet -> /tmp/minio_downloads/transactions_143711476817.parquet
[2026-02-10T20:32:49.118+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711781735.parquet -> /tmp/minio_downloads/transactions_143711781735.parquet
[2026-02-10T20:32:49.143+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711894682.parquet -> /tmp/minio_downloads/transactions_143711894682.parquet
[2026-02-10T20:32:49.166+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143711996621.parquet -> /tmp/minio_downloads/transactions_143711996621.parquet
[2026-02-10T20:32:49.192+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712104184.parquet -> /tmp/minio_downloads/transactions_143712104184.parquet
[2026-02-10T20:32:49.219+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712213175.parquet -> /tmp/minio_downloads/transactions_143712213175.parquet
[2026-02-10T20:32:49.246+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712324021.parquet -> /tmp/minio_downloads/transactions_143712324021.parquet
[2026-02-10T20:32:49.280+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712626472.parquet -> /tmp/minio_downloads/transactions_143712626472.parquet
[2026-02-10T20:32:49.307+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712740089.parquet -> /tmp/minio_downloads/transactions_143712740089.parquet
[2026-02-10T20:32:49.337+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712847679.parquet -> /tmp/minio_downloads/transactions_143712847679.parquet
[2026-02-10T20:32:49.380+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143712936231.parquet -> /tmp/minio_downloads/transactions_143712936231.parquet
[2026-02-10T20:32:49.407+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713024298.parquet -> /tmp/minio_downloads/transactions_143713024298.parquet
[2026-02-10T20:32:49.446+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713116859.parquet -> /tmp/minio_downloads/transactions_143713116859.parquet
[2026-02-10T20:32:49.492+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713482538.parquet -> /tmp/minio_downloads/transactions_143713482538.parquet
[2026-02-10T20:32:49.526+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713587104.parquet -> /tmp/minio_downloads/transactions_143713587104.parquet
[2026-02-10T20:32:49.552+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713685493.parquet -> /tmp/minio_downloads/transactions_143713685493.parquet
[2026-02-10T20:32:49.573+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713784403.parquet -> /tmp/minio_downloads/transactions_143713784403.parquet
[2026-02-10T20:32:49.599+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713875968.parquet -> /tmp/minio_downloads/transactions_143713875968.parquet
[2026-02-10T20:32:49.619+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143713970445.parquet -> /tmp/minio_downloads/transactions_143713970445.parquet
[2026-02-10T20:32:49.640+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714072224.parquet -> /tmp/minio_downloads/transactions_143714072224.parquet
[2026-02-10T20:32:49.664+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714367532.parquet -> /tmp/minio_downloads/transactions_143714367532.parquet
[2026-02-10T20:32:49.690+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714506327.parquet -> /tmp/minio_downloads/transactions_143714506327.parquet
[2026-02-10T20:32:49.713+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714611636.parquet -> /tmp/minio_downloads/transactions_143714611636.parquet
[2026-02-10T20:32:49.743+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714715156.parquet -> /tmp/minio_downloads/transactions_143714715156.parquet
[2026-02-10T20:32:49.769+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714827013.parquet -> /tmp/minio_downloads/transactions_143714827013.parquet
[2026-02-10T20:32:49.790+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143714931256.parquet -> /tmp/minio_downloads/transactions_143714931256.parquet
[2026-02-10T20:32:49.824+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715287740.parquet -> /tmp/minio_downloads/transactions_143715287740.parquet
[2026-02-10T20:32:49.847+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715404870.parquet -> /tmp/minio_downloads/transactions_143715404870.parquet
[2026-02-10T20:32:49.884+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715501070.parquet -> /tmp/minio_downloads/transactions_143715501070.parquet
[2026-02-10T20:32:49.906+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715598639.parquet -> /tmp/minio_downloads/transactions_143715598639.parquet
[2026-02-10T20:32:49.942+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715706974.parquet -> /tmp/minio_downloads/transactions_143715706974.parquet
[2026-02-10T20:32:49.975+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715805574.parquet -> /tmp/minio_downloads/transactions_143715805574.parquet
[2026-02-10T20:32:50.011+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143715904620.parquet -> /tmp/minio_downloads/transactions_143715904620.parquet
[2026-02-10T20:32:50.038+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143716195611.parquet -> /tmp/minio_downloads/transactions_143716195611.parquet
[2026-02-10T20:32:50.064+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143716312266.parquet -> /tmp/minio_downloads/transactions_143716312266.parquet
[2026-02-10T20:32:50.091+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143716401698.parquet -> /tmp/minio_downloads/transactions_143716401698.parquet
[2026-02-10T20:32:50.114+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143716520021.parquet -> /tmp/minio_downloads/transactions_143716520021.parquet
[2026-02-10T20:32:50.143+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143716628148.parquet -> /tmp/minio_downloads/transactions_143716628148.parquet
[2026-02-10T20:32:50.170+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143716733633.parquet -> /tmp/minio_downloads/transactions_143716733633.parquet
[2026-02-10T20:32:50.199+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717058097.parquet -> /tmp/minio_downloads/transactions_143717058097.parquet
[2026-02-10T20:32:50.230+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717207147.parquet -> /tmp/minio_downloads/transactions_143717207147.parquet
[2026-02-10T20:32:50.259+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717315553.parquet -> /tmp/minio_downloads/transactions_143717315553.parquet
[2026-02-10T20:32:50.283+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717417521.parquet -> /tmp/minio_downloads/transactions_143717417521.parquet
[2026-02-10T20:32:50.307+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717522475.parquet -> /tmp/minio_downloads/transactions_143717522475.parquet
[2026-02-10T20:32:50.332+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717636776.parquet -> /tmp/minio_downloads/transactions_143717636776.parquet
[2026-02-10T20:32:50.364+0000] {logging_mixin.py:188} INFO - Downloaded transactions/date=2026-02-10/transactions_143717949316.parquet -> /tmp/minio_downloads/transactions_143717949316.parquet
